Country_Code,Country_Name,Year,age_dependency_ratio,agricultural_land,exports,fertility_rate,gdp_current,gdp_growth,labor_force,life_expectancy,manufacturing,natural_resources,primary_energy_consumption,population,Total.including.LUCF,deaths_air_pollute,Total.excluding.LUCF
TUV,Tuvalu,1/1/90,73.08199811,66.66666667,void,3.91,8824447.74,void,void,61.661,271641.558,0,0,9182,19999.99955,183.33,19999.99955
TZA,Tanzania,1/1/90,97.23224715,35.21109731,537502326.3,6.195,4258743263,7.045071642,12170574,51.485,361291301.6,11.49973782,609.22125,26206012,98199996.95,225.56,39830001.83
UGA,Uganda,1/1/90,104.6866391,59.86687353,311669506.5,7.037,4304398866,6.474140153,6290385,46.443,229899047,15.8107071,324.6787,17586630,30340000.15,218.82,14310000.42
UKR,Ukraine,1/1/90,50.48832127,72.37248641,22517259875,1.85,81393558423,-6.345235128,24262168,70.09756098,void,3.351585937,61924.96,51891400,776109985.4,99.18,824830017.1
URY,Uruguay,1/1/90,59.24566763,85.2302594,2188214420,2.433,9298839655,0.297348379,1325756,73.162,2600456613,0.606444697,12650.301,3117012,15409999.85,34.19,28639999.39
USA,United States,1/1/90,51.1512974,46.61533624,5.51873E+11,2.081,5.96314E+12,1.885964957,127352635,75.21463415,void,1.315431265,91124.94,249623000,5417319824,32.07,5834140137
UZB,Uzbekistan,1/1/90,78.0830553,65.1716032,void,4.072,13360607918,1.600000006,7304509,65.346,void,9.938267582,25312.494,20510000,164440002.4,146.82,165190002.4
VNM,Vietnam,1/1/90,78.42492068,20.66422932,2332325665,3.596,6471740806,5.100918139,31936784,69.213,void,11.95603082,1152.668,66912613,2119999.886,177.64,73500000
VUT,Vanuatu,1/1/90,93.9743392,12.46923708,74577139.93,5.029,168879207.2,11.6956998,58174,66.675,8218007.859,0.905461979,3206.816,150882,479999.9893,289.2,479999.9893
WSM,Samoa,1/1/90,80.94546472,19.08127208,void,4.93,125766269.8,-4.421450946,55595,67.658,void,2.161599518,3541.1748,168186,439999.9976,188.99,330000.0131
ZAF,South Africa,1/1/90,73.48571742,78.80701349,27148933018,3.724,1.26048E+11,-0.317760427,15502719,63.375,29928255902,5.769878278,25820.756,39877570,338429992.7,104.47,331660003.7
ZMB,Zambia,1/1/90,105.8016648,27.99472686,void,6.533,3285217391,-0.481072028,2335479,47.926,1046568116,20.98182466,4286.728,7686401,59540000.92,235.58,27459999.08
ZWE,Zimbabwe,1/1/90,104.5562282,33.63060618,2008581800,4.873,8783816700,6.988552933,3516593,59.426,1799346000,4.212482292,6057.5283,10113893,42689998.63,169.21,32090000.15
AFG,Afghanistan,1/1/91,99.55700704,58.30765221,void,7.606,void,void,2645619,46.663,void,void,1293.8619,10745167,9810000.42,390.09,12199999.81
AGO,Angola,1/1/91,95.3621056,36.5465926,void,7.208,10603784541,0.991359302,5044501,43.813,void,void,1999.7367,12228691,66589996.34,276.05,43580001.83
ALB,Albania,1/1/91,61.98040343,41.13138686,82300000,2.826,1099559028,-28.00214166,1429833,73.378,void,10.48510497,8549.045,3266790,8960000.038,147.35,8760000.229
AND,Andorra,1/1/91,36.99923387,48.93617021,void,void,1106928583,2.546003524,void,void,void,0,,55434,430000.0072,20.98,430000.0072
ARE,United Arab Emirates,1/1/91,42.76098847,4.364967615,void,4.252,51552165622,0.860081946,1042316,72.241,3826750204,24.90645016,209539.7,2008383,81069999.69,173.43,81069999.69
ARG,Argentina,1/1/91,64.03737082,46.64759253,14561091033,3.012,1.8972E+11,9.133110567,13851438,72.319,46265967383,1.185237181,15747.119,33105763,297070007.3,48.75,251720001.2
ARM,Armenia,1/1/91,55.69562996,41.09589041,843376623.4,2.645,2069870130,-11.69999848,1645616,68.643,void,0,,3617631,25139999.39,134.21,25010000.23
ATG,Antigua and Barbuda,1/1/91,62.79676627,20.45454545,void,2.036,481707407.4,2.176578603,void,73.435,10937037.04,0,27384.174,63634,370000.0048,47.36,370000.0048
AUS,Australia,1/1/91,49.64603298,60.24003228,52249430971,1.849,3.25987E+11,-0.383071893,8521706,77.27560976,40964602464,2.549693446,59365.438,17284036,541380004.9,12.65,486989990.2
AUT,Austria,1/1/91,48.19886637,36.8019874,60116254567,1.51,1.73794E+11,3.441627777,3569407,75.61707317,33319365940,0.166064782,45323.645,7754891,67419998.17,44.11,80889999.39
AZE,Azerbaijan,1/1/91,64.30317301,53.42898687,4014478402,2.87,8792365811,-0.700000176,3405558,62.052,1464297450,void,33210.72,7271300,71660003.66,152.9,73239997.86
BDI,Burundi,1/1/91,106.3904061,82.16510903,115775316.4,7.336,1167398478,4.996836448,2568641,44.227,148352459.6,12.69454593,320.63177,5594828,7260000.229,320.41,1870000.005
BEL,Belgium,1/1/91,49.90671741,43.35770871,1.2679E+11,1.66,2.10511E+11,1.833074277,4035746,76.19219512,void,0.02936404,64371.195,10004486,131770004.3,44.67,135690002.4
BEN,Benin,1/1/91,97.236845,20.21993615,417201334.7,6.667,1986437860,4.225799421,2076803,53.624,142237019.7,7.043167373,564.57263,5293046,19840000.15,265.37,4289999.962
BFA,Burkina Faso,1/1/91,101.741253,34.90497076,327535416.5,6.973,3135045684,9.069984459,4162241,49.45,419369381.6,7.260463956,251.87816,9365064,25959999.08,250.44,12430000.31
BGD,Bangladesh,1/1/91,84.92919955,79.28094031,2062577031,4.24,30957483950,3.485227816,36649013,54.154,4330061263,0.529293772,652.2589,109242834,117150001.5,261.65,94449996.95
BGR,Bulgaria,1/1/91,52.24585746,55.6901383,4758064516,1.66,10943548387,-8.445355196,3930509,71.56097561,void,1.385832804,30071.854,8632367,59479999.54,147.6,81230003.36
BHR,Bahrain,1/1/91,56.32583942,11.5942029,3923935904,3.593,4616223404,11.22999878,231507,72.764,731603723.4,22.68771199,156980.11,535415,15350000.38,217.08,15350000.38
BIH,Bosnia and Herzegovina,1/1/91,45.0900935,42.96875,void,1.798,void,void,1563261,72.089,void,void,,4502386,30809999.47,160.02,27540000.92
BLR,Belarus,1/1/91,51.35513704,46.27749744,6000000000,1.805,18000000000,-1.19999557,4644143,70.37804878,8000000000,void,44456.223,10194050,99709999.08,95.35,132809997.6
BLZ,Belize,1/1/91,92.7853598,5.699254713,214500000,4.483,599000000,11.45287958,59628,70.248,62931650,0.72187098,8707.274,186462,13390000.34,72.51,6760000.229
BOL,Bolivia,1/1/91,79.63904035,33.04347826,1147700441,4.81,5343274395,5.266526668,2993537,57.097,947392839.2,4.016062237,3672.283,7244891,114110000.6,174.42,32360000.61
BRA,Brazil,1/1/91,64.89114588,27.93446867,29730384050,2.815,3.42609E+11,1.032189585,63620326,66.31,74822659970,2.362174552,10348.504,153336445,1659829956,90.27,611489990.2
BRB,Barbados,1/1/91,53.61924897,44.18604651,819569432.7,1.733,2020583702,-3.899906828,131957,72.843,197832247.8,0.242882341,21444.262,259402,3140000.105,49.75,3140000.105
BTN,Bhutan,1/1/91,81.43032457,10.78697858,80410290.24,5.451,240319995.6,-0.407875687,234189,56.642,21281547.93,7.573536656,6690.798,567710,-5780000.21,246.41,810000.0024
BWA,Botswana,1/1/91,92.77982423,45.70253913,2090843886,4.339,3942792837,7.458709171,449531,59.473,190294816,3.07097927,6786.519,1380584,53740001.68,201.5,12449999.81
CAF,Central African Republic,1/1/91,93.43126203,8.038781341,242234415.4,6.032,1377375031,-0.552543005,1108097,49.252,void,6.171536682,448.57892,2898052,46889999.39,350.87,17180000.31
CAN,Canada,1/1/91,47.24796629,6.863267939,1.49171E+11,1.72,6.10328E+11,void,14803644,77.62195122,void,2.216550818,107826.01,28037420,602809997.6,19.09,536289978
CHE,Switzerland,1/1/91,46.52870226,40.4993802,1.07068E+11,1.58,2.68902E+11,-0.915816668,3852643,77.51463415,53094650628,0.021053559,50118.11,6799978,53549999.24,33.36,5.50E+07
CHL,Chile,1/1/91,55.8137539,21.23513178,11842675066,2.558,37834793730,7.804392186,5071896,73.574,7217510298,5.950337343,12901.113,13561945,27040000.92,58.84,44220001.22
CHN,China,1/1/91,51.86289838,54.35426386,51511461991,1.934,3.83373E+11,9.262786085,647240834,68.169,void,5.804038885,7122.351,1150780000,3039149902,274.47,3387709961
CIV,Cote d'Ivoire,1/1/91,97.86532782,59.59119497,3149019076,6.606,10492628915,0.040925172,4311020,52.323,1739429623,3.475975451,1552.1063,12369269,72440002.44,252.95,12020000.46
CMR,Cameroon,1/1/91,100.0091023,19.35647649,2367905979,6.347,11840192674,-3.808599373,5197703,54.658,1677378331,7.598023187,1951.4609,11777719,81739997.86,205.63,27649999.62
COL,Colombia,1/1/91,66.58729987,40.45425868,9389847563,3.047,49175565911,2.001607597,14199208,68.813,8806422873,4.331685768,7854.519,33272628,217619995.1,85.07,124819999.7
COM,Comoros,1/1/91,102.3623128,61.2573885,37475474.51,6.358,424108796.6,-5.395637149,100430,56.194,void,0.752536474,581.8266,442277,319999.9928,234.28,259999.9905
CRI,Costa Rica,1/1/91,67.70472614,43.15742264,2403995651,3.119,7196276092,2.265654989,1182040,76.591,1480127551,2.770585198,7176.9844,3239414,11300000.19,45.58,8810000.42
CUB,Cuba,1/1/91,44.9977013,62.89571695,5332907602,1.658,24316556026,-10.69269711,4372374,74.093,1902214412,0.985662437,12654.743,10713812,34830001.83,52.39,45599998.47
CYP,Cyprus,1/1/91,52.45870674,17.22943723,2716934975,2.336,5770197348,0.739501202,359709,73.716,819352020.2,0.018745723,24418.676,799061,5900000.095,66.05,5969999.79
CZE,Czechia,1/1/91,50.40442632,55.41607351,11474470977,1.86,29859921159,-11.61494233,5010134,71.89829268,void,1.702017669,48298.723,10308578,155820007.3,95.63,165259994.5
DEU,Germany,1/1/91,45.4190839,49.08200384,4.42284E+11,1.33,1.86895E+12,5.108261522,39804077,75.3195122,4.64372E+11,0.134831729,51259.914,80013896,1049839966,47.83,1100760010
DJI,Djibouti,1/1/91,87.15087126,57.63589301,void,5.877,462421998.5,void,131343,55.156,void,0.583263428,10949.371,628521,930000.0072,173.24,930000.0072
DMA,Dominica,1/1/91,73.3925168,24,void,void,219762963,1.347765,void,void,12914814.81,0.046038542,3799.0051,69141,239999.9946,79,189999.9976
DNK,Denmark,1/1/91,48.25684627,69.25,52463311498,1.68,1.39225E+11,1.393633997,2903665,75.15780488,20392624560,0.323536204,45141.344,5154298,80010002.14,43.49,79669998.17
DOM,Dominican Republic,1/1/91,72.22228269,52.70130408,3937459744,3.349,9824498183,0.944138889,2533001,67.625,2575529672,1.407954635,5399.624,7278402,9619999.886,72.43,16879999.16
DZA,Algeria,1/1/91,83.39093414,16.21587579,13311391352,4.386,45715614560,-1.200000586,6625804,67.688,void,15.07414877,11942.152,26133905,125569999.7,129,124919998.2
ECU,Ecuador,1/1/91,73.68026113,28.58690941,4021964982,3.665,16988535268,4.291342398,4175570,69.625,4015899950,7.560535885,8369.491,10686279,74220001.22,63.78,37639999.39
ERI,Eritrea,1/1/91,92.30187462,void,void,6.242,void,void,900469,50.607,void,void,,2039220,4139999.866,273.16,3700000.048
ESP,Spain,1/1/91,49.53088714,60.81010732,90965543635,1.33,5.77166E+11,2.546000585,15616294,76.97121951,void,0.075234391,28374.406,38966376,239059997.6,28.96,281700012.2
EST,Estonia,1/1/91,51.38473174,32.41330502,void,1.8,void,void,811639,69.37317073,void,void,74559.61,1561314,33849998.47,58.79,35639999.39
ETH,Ethiopia,1/1/91,97.3291699,51.00635786,void,7.207,13463868357,-7.1374797,20763893,46.13,433672801.9,11.23210226,268.69614,49937430,95529998.78,333.37,67849998.47
FIN,Finland,1/1/91,48.781407,7.960865426,27176885752,1.79,1.27774E+11,-5.886328069,2568279,75.22756098,21924716953,0.342938304,65893.164,5013740,38430000.31,18.5,69550003.05
FJI,Fiji,1/1/91,71.68833101,23.2074439,793101111.4,3.38,1383843860,-2.700003729,286804,65.643,170562618.6,1.250667219,6044.7407,784832,-810000.0024,160.93,1720000.029
FRA,France,1/1/91,52.21456529,55.67347133,2.70799E+11,1.75,1.26928E+12,1.048175847,25965659,76.84878049,2.02038E+11,0.082309842,49874.69,58557577,496089996.3,27.15,520919982.9
GAB,Gabon,1/1/91,92.57421778,7.806659681,2553606875,5.373,5402919957,6.112503483,291990,60.397,333490602.3,20.85719106,12870.298,1009995,14899999.62,176.48,11250000
GBR,United Kingdom,1/1/91,53.68493101,74.9927665,2.58576E+11,1.82,1.1428E+12,-1.103121561,29083861,76.08292683,1.83622E+11,0.507268867,44652.043,57424897,742679992.7,44.45,755150024.4
GEO,Georgia,1/1/91,51.96184409,46.46711757,1754966887,2.262,6357615894,-21.10000073,2404629,68.245,void,void,,4835900,21950000.76,161.05,40310001.37
GHA,Ghana,1/1/91,97.17628016,55.90225894,1119008152,5.587,6596546196,5.281826398,6558143,56.012,611625000,6.387206341,1924.9084,15843471,22049999.24,210.91,11979999.54
GIN,Guinea,1/1/91,91.39127029,57.17483314,914493633.5,6.592,3015058139,2.613423004,2386500,47.546,118006293.2,21.49616198,762.6441,6615734,19729999.54,284.32,8729999.542
GNB,Guinea-Bissau,1/1/91,108.5413628,20.71301565,25670003.18,6.452,257150374.1,5.100000023,303299,47.465,9293147.711,17.3009835,1138.2538,993856,3200000.048,341.92,1419999.957
GNQ,Equatorial Guinea,1/1/91,83.43318602,8.229946524,void,5.985,110906032.1,-1.022238877,161560,50.969,void,17.02755251,1052.9137,483142,4150000.095,299.99,319999.9928
GRC,Greece,1/1/91,49.11595424,71.09387122,14929958871,1.37,1.05143E+11,3.099999411,4121437,77.13658537,void,0.2401161,28049.93,10319927,94379997.25,49.13,95290000.92
GRD,Grenada,1/1/91,77.70770985,35.29411765,void,3.506,300757888.9,1.385545814,void,70.974,12908703.7,0,5268.2793,99758,1860000.014,103.73,1860000.014
GTM,Guatemala,1/1/91,95.54297435,39.98693542,1688639663,5.377,9406097735,3.65824875,3166988,62.725,1398099326,1.699654054,2442.8733,9296814,28239999.77,218.5,11659999.85
GUY,Guyana,1/1/91,67.55145238,5.52015748,356599994.6,3.063,348533094.8,6.057866185,278657,62.622,13005366.73,29.85704777,4318.6465,744096,9789999.962,140.96,2779999.971
HND,Honduras,1/1/91,96.66245481,29.86862097,1573527395,5.183,4648668479,-3.319308423,1843685,65.752,905685970.6,2.707816581,3321.8376,5196887,17329999.92,116.56,11439999.58
HRV,Croatia,1/1/91,46.41270266,42.99767483,void,1.53,void,void,2154766,72.18536585,void,void,17506.238,4689022,21389999.39,90.98,22239999.77
HTI,Haiti,1/1/91,85.38553647,57.91001451,358172245.5,5.317,3473540602,1.880544724,2713021,53.391,397770070.3,0.754578925,588.48224,7066055,5610000.134,304.06,5539999.962
HUN,Hungary,1/1/91,49.84511931,71.88160677,9997910591,1.87,34753569693,void,4483568,69.37707317,void,1.036761188,29087.777,10373400,85680000.31,114.88,84059997.56
IDN,Indonesia,1/1/91,64.83208771,22.92155423,33063806609,3.056,1.16622E+11,6.775817441,79193231,63.537,24439816258,7.477506375,3522.5183,185361228,1246270020,159.29,495640014.6
IND,India,1/1/91,71.95759784,61.07446884,22943398073,3.959,2.70105E+11,1.056831433,299747010,59.055,42342416100,3.003614871,2730.9585,888941756,1056250000,278.59,1273250000
IRL,Ireland,1/1/91,61.47544242,64.47960517,27672816580,2.08,49787501584,1.9296393,1467162,75.025,void,0.175577793,34591.05,3534235,54549999.24,37.15,57009998.32
IRQ,Iraq,1/1/91,93.52680326,22.01797105,5262247.839,5.81,407796349.7,-64.04710697,4201883,62.519,13045148.9,void,8290.505,17846378,62790000.92,169.26,62919998.17
ISL,Iceland,1/1/91,55.1726006,18.96259352,2130770692,2.18,6909730288,void,144699,77.99195122,void,0,82124.38,257797,3240000.01,10.59,3220000.029
ISR,Israel,1/1/91,66.84039554,26.70979667,17215433285,2.762,void,void,2035534,76.75853659,void,void,26559.719,4949000,45159999.85,51.16,45180000.31
ITA,Italy,1/1/91,45.2957211,54.58501921,2.12306E+11,1.3,1.24622E+12,1.538447558,24210878,77.0195122,2.37984E+11,0.054272506,33685.176,56758521,446339996.3,47.46,480850006.1
JAM,Jamaica,1/1/91,75.38465678,43.95198523,2061613326,2.906,4106199176,4.838238753,1094046,72.186,void,8.011204207,12933.527,2411867,9369999.886,64.52,9010000.229
JOR,Jordan,1/1/91,88.71725714,11.4505893,2493170803,5.285,4344250257,1.608530476,794853,70.093,480834190,0.113985539,10900.639,3666379,19079999.92,101.97,19079999.92
JPN,Japan,1/1/91,43.25019655,15.50740538,3.50804E+11,1.53,3.58442E+12,3.523357235,65411460,79.10073171,void,0.02790823,43008.56,123964000,1121709961,19.39,1197369995
KAZ,Kazakhstan,1/1/91,59.24005386,82.03244805,void,2.61,24923076923,-11,7911932,67.6,void,9.504865298,50520.637,16451711,304019989,133.37,304779998.8
KEN,Kenya,1/1/91,104.7922438,47.22388165,2204292981,5.935,8151479004,1.438346792,8920637,58.005,848776547.8,5.198748487,1393.2302,23918235,29370000.84,165.33,33709999.08
KHM,Cambodia,1/1/91,91.55740488,25.5495128,void,5.565,void,void,4016505,55.793,void,void,234.03383,9259362,24530000.69,303.14,15829999.92
KIR,Kiribati,1/1/91,79.02325038,48.14814815,10416342.11,4.594,47515189.28,0,void,61.422,3166225.269,0.037986534,995.76355,76612,39999.99911,323.34,39999.99911
KWT,Kuwait,1/1/91,63.84847888,7.912457912,1860710517,3.178,11008793176,void,538637,74.216,void,9.150529318,34431.15,1339500,10590000.15,78.04,10609999.66
LBN,Lebanon,1/1/91,68.73182907,59.23753666,587654401,3.19,4690415093,49.44737918,1036212,71.176,void,0.020723889,9377.385,3666734,8789999.962,94.29,8779999.733
LBR,Liberia,1/1/91,87.43588182,11.80460963,void,6.323,void,void,845752,42.795,void,void,697.7481,1939236,14260000.23,253.2,740000.0095
LBY,Libya,1/1/91,75.58953508,8.786387351,10824367652,4.67,31995012469,void,1205228,69.82,void,24.69391109,35798.496,4341971,92230003.36,88.15,92230003.36
LIE,Liechtenstein,1/1/91,40.86738144,43.75,void,void,1484152022,1.801170076,void,void,void,0,,29168,230000.0042,NA,209999.9934
LKA,Sri Lanka,1/1/91,60.59677968,37.34651571,2586802030,2.5,9000362582,4.599987244,7092450,71.751,1204157566,0.541072206,1712.5369,17535732,28389999.39,123.9,23739999.77
LSO,Lesotho,1/1/91,86.50056526,76.51515152,void,4.645,704329192.8,6.966607114,782416,59.193,60544489.91,3.50157419,488.6418,1829509,1960000.038,206.97,1940000.057
LTU,Lithuania,1/1/91,50.67661704,54.06828334,void,2.01,void,void,1900854,70.36414634,void,void,56262.742,3704134,47540000.92,69.98,46860000.61
LUX,Luxembourg,1/1/91,44.82123745,void,13779657413,1.6,13834219728,8.644188024,165345,75.46341463,void,0.024781538,103333.91,387000,12039999.96,38.6,12680000.31
LVA,Latvia,1/1/91,50.49345355,40.65759236,void,1.86,void,void,1214852,69.03243902,void,void,29742.604,2650581,10699999.81,90.7,23700000.76
MAR,Morocco,1/1/91,75.98363135,68.01478826,7205700802,3.937,32285388165,7.216088161,7612360,62.946,5924395849,0.468548682,3353.7505,24988083,33229999.54,125.64,38130001.07
MDA,Moldova,1/1/91,56.7162944,77.88256769,void,2.281,void,void,1214989,66.977,void,void,,2973210,31809999.47,165.52,32119998.93
MDG,Madagascar,1/1/91,93.01239052,62.5064484,519857359,6.122,3254713056,-6.306351591,5775352,52.357,void,6.204274152,414.29288,12245260,55009998.32,264.37,25649999.62
MDV,Maldives,1/1/91,98.96382382,26.66666667,188014639.6,5.744,244396761.9,void,61434,64.304,void,0.019708701,1817.4015,232150,209999.9934,196.2,209999.9934
MEX,Mexico,1/1/91,74.18946293,54.60737159,51459972502,3.367,3.13143E+11,4.214754839,29904237,70.298,59213028359,3.606812219,15858.832,83351595,445040008.5,83.91,420500000
MHL,Marshall Islands,1/1/91,113.7412556,66.66666667,void,void,82507000,0.087825244,void,void,void,0,,47053,29999.99933,189.67,29999.99933
MKD,North Macedonia,1/1/91,49.4745201,51.39598899,1075454082,2.189,4938775510,-6.170767648,869525,71.84443902,1147556122,0.003912264,14458.465,2036686,13199999.81,181.2,13229999.54
MLI,Mali,1/1/91,101.9102983,26.33852105,441616267.1,7.225,2724131460,11.74520379,3405777,47.216,void,4.097324695,272.37534,9123969,17079999.92,249.52,1.50E+07
MLT,Malta,1/1/91,50.81970611,40.625,2127761089,1.99,2750041434,6.256492082,139804,75.35546341,587002656,0,23163.854,363845,2430000.067,44.91,2430000.067
MMR,Myanmar,1/1/91,67.83992308,15.93781559,void,3.451,2137184858,1.059077705,19883240,57.014,void,1.880202571,611.5023,40680533,207520004.3,357.47,55060001.37
MNE,Montenegro,1/1/91,51.25969813,38.28996283,void,1.995,void,void,226461,75.68260976,void,void,,607105,3569999.933,104.26,3910000.086
MNG,Mongolia,1/1/91,80.98364459,81.50888082,1286298568,3.905,2379018326,-8.693544731,786840,59.237,403639831.6,4.977727548,26932.64,2200077,36569999.69,259.99,32229999.54
MOZ,Mozambique,1/1/91,88.99688837,45.11686462,293291042.2,6.159,3633406065,4.925451253,6379268,44.66,527247054.7,9.661845446,413.4892,13561175,83690002.44,253.91,18719999.31
MRT,Mauritania,1/1/91,92.94787994,38.48452508,587631232.8,6.044,2133688270,1.788087282,526003,59.936,136732262.7,3.990169384,2015.5123,2066302,7400000.095,223.45,7.00E+06
MUS,Mauritius,1/1/91,53.7932957,54.18719212,1779993994,2.3,2856890681,4.435446265,451124,69.95609756,582681203.4,0.024712415,7287.894,1070266,2380000.114,70.51,2400000.095
